id,prediction
2050000020,1117232.2
3832500790,250063.9
2612000390,383588.56
1483300430,323367.62
8899200720,282789.78
9183700470,277674.47
3530490031,227177.06
7857001225,334999.9
7920100083,383200.25
2254501620,521800.2
3303000130,466183.03
3876200070,424370.06
369000365,293329.72
3052700385,738601.44
7856550240,753585.75
7300410110,364971.44
7201800300,315068.4
1695900060,570365.3
9429500146,1167469.8
3629910240,596589.6
8805400090,242142.42
1022069050,249964.48
1138010530,330183.53
7877400266,182627.89
7974200452,1182346.2
2126049265,476756.97
9547204350,644406.3
5560000680,186508.1
3793500550,290909.1
4217401195,1002130.06
1826049408,407015.03
3905100210,436805.5
7695370160,435020.38
3210400060,220704.7
6146600170,132580.95
2767601750,398074.06
1773100926,379543.97
5700002125,626382.0
1951100100,192842.61
1402200340,313121.38
8044200200,317664.62
66000070,245429.36
5083100065,205173.88
4027701284,423401.9
5693501100,535504.06
3600072,564805.7
8078550250,326020.1
1922059046,254509.12
2902200016,565271.3
9183700845,160621.88
3333001997,354579.03
1432400525,247215.62
2824059128,540968.1
6453550090,757106.1
6202600070,1213929.1
7524100280,215344.66
3524039224,776107.0
5739601300,439739.22
2473000410,457905.38
421059018,270669.5
4232901120,654181.06
5559600140,242363.75
3797310150,264227.75
7986400265,679172.44
3025300095,1479250.1
7524950830,544179.4
9407100730,261446.94
3812400854,385140.56
6002400030,426152.94
2212200090,237763.95
7202330610,466068.34
7300400170,334220.97
8965000110,484155.38
3996900125,357893.47
2221000100,295074.62
1524079088,286943.8
1133000036,385361.38
1868901190,627720.94
4037200530,482687.0
2095500120,322328.5
1995200338,817795.2
8820902350,778236.44
7459810210,356299.34
9536600010,646750.1
8085400586,941090.9
7518503065,407814.25
8682320350,522985.88
3179100790,746874.6
9828702666,431772.53
6713700250,567866.44
2141330700,582519.0
7519001990,439484.3
3223069019,294660.12
7994700030,359888.88
2592300450,297078.8
2792000010,348377.06
173000025,345843.03
7203150330,572829.25
3305100210,812944.56
2581300055,830408.25
6613000750,1214128.2
7015200685,643524.4
1323089184,463033.6
3793500510,369115.88
2225079030,296532.22
3578400710,371315.12
8100000090,239907.27
2095500040,328773.03
8682281710,565736.7
6163901380,303692.0
6918720080,589251.8
6914700130,489864.8
1205000215,476640.12
3800008,307785.38
6150200180,331073.03
1223089066,681121.56
7768800290,764183.2
9285800330,808121.1
1974300020,469191.44
7628700050,822130.5
9376301800,670671.75
8651430220,173251.4
629810350,767708.4
5016002180,733783.7
9558010230,330661.56
8732000390,238604.19
7899800586,303833.66
5249802460,437480.44
1446300020,615823.94
7785380150,424178.28
1245500950,545124.7
3362400640,541391.9
7578200310,715460.7
4137020910,264674.16
11520640,722820.94
7972601995,257299.56
8122100160,352132.2
9456200450,307906.03
1328320760,328950.84
4025300285,389756.3
2721600125,915716.1
1123049027,240142.12
3542300060,244009.92
291310340,569313.75
8651720420,420756.1
3298200790,324176.3
4037200585,510403.4
1329000090,1450554.4
9279700013,1186388.8
4151800265,321895.06
7760400210,241673.62
5029450110,214330.27
9492500160,715653.8
3578400270,392878.03
7606200090,300203.7
3682000050,330538.62
1250200415,356688.28
629811600,616013.1
1839500115,363062.78
1176001293,1767910.1
3013300409,346947.06
7853280370,741220.75
3275780030,552813.8
3336001946,241482.4
5456000110,596347.3
2473250400,321142.28
5393601635,659126.4
8820902905,394302.16
1245001659,618907.94
1523069215,477587.03
930000234,464912.78
4083301645,630167.56
4055700778,638151.2
2781230080,394542.5
3629910210,587028.44
7856700060,551169.25
7589700055,375354.38
3888100043,306815.03
6381501636,331695.3
3303951150,364319.06
8638500170,297493.3
5635100050,401814.2
8820901792,827119.56
5456000025,1303998.9
985001275,187384.55
9560500105,684738.9
1421069117,235337.48
4154300296,327483.47
795000620,178528.36
9828702335,401218.75
1250202145,948111.06
1163400070,236968.25
5652600065,519237.75
1042700050,684981.2
8899210320,352289.06
1651800030,1291498.9
2919201365,726002.3
4365200895,358888.75
6841700100,991125.75
7376300060,358016.7
7852090180,569704.75
9222400565,580295.0
9542400075,986975.56
7338000150,192490.92
4322500110,436234.75
7694200070,391240.75
9321010130,248895.7
3204300455,1364470.8
6706000040,267757.28
1565930130,415710.2
3279000420,214297.16
194000575,578090.56
2115510160,249247.73
7522500005,543121.7
3787000140,479362.97
7852110690,640772.9
5469700260,339827.56
8691410730,653378.0
114100763,292170.53
1257202430,923745.25
7000100635,338054.25
1900000195,187583.55
251500330,1386206.6
7701960210,870110.25
4037000065,506025.38
522059299,271074.03
6072300800,687679.8
6821102358,494672.56
5029450200,226448.77
8860310240,571040.2
826000295,335498.34
9417400110,400023.28
3959400345,769649.56
8899000430,333572.0
7527200030,670813.1
8562720410,1403373.6
1432400335,221056.9
6699940320,362059.38
2525059172,777957.4
7548301044,426133.4
2141300420,866331.25
5100401414,379590.66
7346600092,272436.22
6852700478,515983.22
87000213,221397.44
5416500260,298558.28
322059097,287630.97
7229900005,312421.0
7116000350,163523.61
3739500096,358341.9
6744700900,836232.75
1959700550,972842.2
5589300435,419549.22
1775920350,355601.4
3750607974,266081.56
5318100935,838985.44
1442700430,447950.28
9346700030,768954.75
1841500050,302809.94
7278100665,461531.53
8635750980,600842.25
6909700340,713647.3
7011201475,638524.94
9348500220,595478.94
3876313170,453539.28
2195700050,864798.4
3760100200,423115.3
3396800120,479694.06
3750603685,246823.16
9828702310,447389.28
8656300380,388435.3
1438000170,505507.38
2423069164,493396.7
2112700845,364073.5
7635801370,463630.56
8572900135,298412.53
7504010590,855361.6
6821100125,412205.34
4310702775,336441.62
2591010180,413045.5
9828700235,582667.94
9376301180,436466.12
1646502355,1045897.44
1498301672,501748.1
7715600070,339076.84
7283900045,472759.1
522069119,502801.9
5200100125,620653.3
826069184,521389.3
3271300155,701173.56
4444800045,517029.97
8682291050,671156.1
2770605420,538574.5
1556200205,550901.75
269000970,1135137.9
9264900880,264721.6
2323059074,244367.86
1224059053,1687556.5
3755500065,455917.06
2571900430,315024.22
3705000070,308447.12
824069173,572021.8
1735800050,154447.73
3025059089,528823.8
6132600655,778595.7
1068000255,1619989.2
3052700921,558747.5
3024089057,289231.03
7390400026,301313.4
1787600224,410442.47
2923049372,299026.47
7015201015,948383.3
7701990040,802313.44
1925059194,689074.2
301401370,320794.25
1931300955,468830.94
2395710070,355189.6
2591820070,381420.28
7883604065,298710.94
808300200,507889.66
1421069159,477195.47
8562780540,290361.4
2787720300,343492.8
2349300069,249114.89
739000035,170642.66
2397101460,519241.22
7625702437,369008.2
5101406441,460792.25
3323500010,878626.44
225039082,656769.0
8078100260,343225.94
4139480200,1486842.2
7436300160,514911.6
822039004,595032.2
8651442910,244958.4
1370803510,632098.44
3342100569,853756.1
1310430400,523803.0
104540820,228011.84
4305500030,569372.4
993000090,678732.1
8044050040,411612.16
5707500050,703960.9
6306800080,361482.53
9206700190,877376.3
8732040090,292755.97
3037200045,389667.88
438000025,621954.5
239000115,293860.88
8929000230,492207.2
7135520610,1056174.5
5561300340,602672.4
9530100085,727478.56
6613000140,1251396.0
8835210130,343032.88
3782400190,437678.66
379000051,285033.8
3869900150,288761.4
4322200050,346347.7
8961980290,640771.6
2558670110,459466.16
1124000010,453594.22
3869900138,393066.2
7853300720,488015.03
251300110,320313.06
3904100041,332188.53
7701990300,758278.2
8682231190,531296.7
7888200240,237646.75
2025700730,328218.22
3066410800,724011.0
7576200040,702764.2
2526069095,1015426.3
2781270530,212627.25
3763300005,474457.34
1523049083,228555.25
923049468,215812.8
3303700221,608543.75
1502400140,219232.48
2880100160,1239314.0
4083304535,810891.9
8820902549,679107.6
4139400060,743984.9
1222069094,385582.7
9367200205,459121.0
2734100736,352224.56
3856904580,577812.75
3812400789,408078.03
3303980090,1002734.25
1314300018,316275.3
9522400350,523020.8
7524350080,335051.7
9406520260,310704.2
3278602040,381945.9
7696620100,236155.4
3751600635,242374.38
6365900065,310518.44
8732800100,259041.25
3876540410,243308.86
7349660050,261952.33
1036700220,676880.2
5417600200,262733.94
8732020310,277376.44
6844703240,895071.0
923059206,358803.88
4038700220,533951.25
2597520900,671576.75
7203230040,785160.44
8820903560,365003.8
424069112,770004.1
6056100102,528417.94
1823069155,498991.38
9412400220,4552408.5
6851700381,1069837.8
13001215,346042.62
3630180340,708170.0
6746701090,575739.06
3832050760,303797.16
369000690,424852.38
6071900130,638991.0
7266200085,652926.4
1473120390,454673.06
9523100458,521118.88
4345000510,290762.38
6600220090,385694.5
8079040320,398573.6
1357900060,470615.16
3996900295,296371.94
1442700250,461420.66
5021900175,395226.4
4365700130,286474.62
3876100320,633281.7
2124069103,398601.72
6700400140,274441.0
7852090810,513741.75
1454600038,884444.9
4137000250,294299.78
9826700726,601964.7
6716700325,507557.97
8562750300,510449.16
9315600050,1487784.1
2790410250,699180.4
7732410130,656806.56
1387301730,365077.62
1568100220,343133.66
3975400085,802790.25
339600110,385008.75
7888400500,234575.19
1842390130,647117.9
7595700025,329415.78
2158900140,647844.6
6151800070,314980.7
9294300515,657822.75
1250202660,801189.44
9106000005,1045091.8
5035300085,613897.7
8898700440,285277.22
723049197,217172.98
2019200220,227036.5
2926049408,578051.94
4233600190,909520.2
9268851860,439857.06
5458800620,484131.84
424069096,465197.1
8150100265,200517.73
2742100085,376387.8
8045600130,431365.9
8039900086,313181.38
4131500190,329251.84
1370802650,566506.6
821049149,253636.34
5104520460,345580.6
5466750140,257897.02
1703900155,312365.6
8658303065,313955.0
3298720030,360973.0
1839900080,334623.47
1561600025,672049.6
6064800410,372848.06
621069102,236200.45
7853360620,387267.6
9385200045,713465.6
7214770020,615170.6
5412300100,240640.98
2025701360,271315.6
7334602070,311702.28
8029200190,203129.39
2622049052,643056.3
3126049261,286466.97
4443800705,429789.5
2473420100,300794.62
7922710520,558845.0
3336001911,301434.12
3797000300,395526.16
5406500480,605103.3
6706600090,443762.47
1518000230,423186.72
1250202990,987776.9
6441800060,776609.75
2141500070,466874.88
9407101900,274115.62
5451300117,1743403.4
326069132,486394.38
7153400100,272275.7
3083000910,403890.38
3021059304,333480.72
2597530650,706024.94
3972900215,355851.44
2473420070,280977.34
6115400008,431108.88
8682220230,682803.44
642150080,565434.7
3775300030,365431.88
5418200340,626800.9
2424059119,807205.3
7899800476,306099.0
8598200070,266820.75
2421059125,468512.7
9528102771,548686.0
7522500020,539582.6
7202340720,513905.44
3286800260,608315.1
1121059105,449421.8
7504030220,812491.94
4045100190,1769775.8
9406530090,351540.97
7138000260,245060.98
2600010390,676900.2
2917200365,453203.78
2191600780,199644.58
7784000180,375210.12
6149700194,377321.88
8082400136,770310.44
7202340930,546954.6
1972200556,510082.72
2767604170,425458.94
3271301175,535407.56
3223059303,658900.1
7598100735,1035680.0
3348401490,284988.7
1545803390,278049.94
2296700050,511482.22
3626500045,566584.94
1596600060,278921.6
3616600250,1158477.2
8078560140,297608.8
1796360350,248316.5
2770601763,580337.6
3223069118,675721.8
2473372040,365615.6
3575302759,348611.38
5706200170,443194.06
1774000030,472105.78
2224700136,356137.97
1250200418,359240.44
5416500840,343968.16
7335400345,157101.53
3776300010,775291.06
8857320130,562960.6
424069206,748328.4
3592500985,928151.7
9828701295,379334.8
2621750340,301579.34
7334401000,269138.72
3286800110,650870.44
1722069097,489045.6
3574770030,596171.56
1336300610,1217615.0
7230900100,416112.38
6141100320,447592.0
2767602356,767587.56
476000017,418390.9
2558600100,431851.2
3500100015,307168.4
4074300150,418271.6
8907500070,5136562.0
4388000260,206622.81
2475900850,274069.88
7852010900,491438.88
318500300,679147.2
9200000050,187434.23
1026069106,448436.7
205000120,606219.25
2616800600,1166402.5
921049141,645483.25
2023069059,797017.06
7229900145,400614.28
4376800010,598744.1
4389201095,2187802.8
826069127,518095.62
2310000250,281629.53
4058801225,370549.62
6600220550,447004.16
3585300194,1417848.5
2594200375,379945.22
1102000514,871045.94
1862400471,439511.56
6928000440,286213.28
9578060470,538879.1
8732020670,268675.06
1823069088,296554.0
8712100350,1148758.4
3420069055,417569.75
4229900140,192248.39
8682280490,445855.9
3830630310,257738.67
5100400251,339755.62
1737100830,565390.44
1630700276,368797.1
6326000205,327546.53
3426049284,4360653.5
3814900260,364374.66
7403200050,2609938.2
1725059252,566544.94
8899200570,304719.3
4137000700,276244.47
1115300270,865448.5
3904920380,530738.1
2695600195,367306.75
9542100135,874475.94
1552510160,452757.97
1823059241,902939.8
2193320450,585330.7
1122069006,542474.6
7853340330,430146.62
1954420380,440661.94
7299600530,280554.28
1760650670,250346.19
6819100080,474239.3
2767704649,439127.34
2424059035,861619.06
1566100400,396086.34
5255690060,509204.94
8860500130,443297.2
7349650120,315011.3
3291800670,499514.62
3764650010,555943.1
5416500950,382544.47
7973202712,186615.55
3291800120,244460.16
9211500620,237324.45
8643200020,315257.47
9197100101,187017.84
3531900060,392684.38
8842400071,470193.03
6844701680,420899.78
6413600285,423260.6
5196410260,901001.8
824069121,615403.0
3876313120,414376.28
269000030,822072.44
1560930070,1068007.9
4435000705,209178.69
9542400025,913186.2
2470200020,1296552.5
7519000580,533405.7
1226059101,494370.72
4449800063,473862.72
2815600305,585680.75
3821200050,298066.7
2644900110,396517.56
8058500005,444201.12
1099760230,232245.72
1954430180,496250.25
7853360480,492764.22
7229100040,313833.78
1432400120,210173.11
1898200080,343570.47
4054520100,771477.2
2568200140,671025.56
587550010,535507.1
4154303215,841499.94
6358900070,925810.75
3277801640,442727.25
6209000165,252772.58
6143000020,285227.16
2591780180,431673.72
5412400170,238225.38
5466350120,259132.67
2877104196,640141.94
3222059007,325127.12
7957600025,252194.22
2698200210,260283.64
3764500230,522892.62
414100630,407372.3
8029740060,317831.28
1426049054,457672.25
546001060,653462.1
3277801417,434461.9
3630120970,702826.5
2326059080,878556.9
3278612370,363136.56
4024700100,350934.0
7697870860,230900.77
8562900240,875645.1
4059400585,227514.64
5703000050,478802.38
7701990560,782927.0
1760650610,305199.47
5408100035,416782.78
1370800560,1143481.2
2880100240,534618.25
3630060150,507297.16
6071700020,594835.9
2473002500,486324.34
2768300650,503508.25
3523089019,644998.4
2787250190,548936.7
9477940440,375687.78
8732030440,299601.62
236500050,296793.1
993000100,735720.5
5466700360,254450.14
7203220300,691356.3
8682292180,432292.9
5209200010,460518.12
7853360990,435539.28
8663310010,427497.8
2313900165,537186.94
6114600030,682068.7
3303990030,867215.75
6679000960,334297.16
8161000230,553439.94
9510860060,729956.06
1223089083,664654.0
2721049059,281919.47
2523039278,238384.47
9826700707,543365.2
2159900120,433682.44
2767600635,603916.25
3812400455,385502.9
7852030960,442979.8
319500080,658583.5
1061500360,324792.75
1787600209,396727.5
7888700030,440547.66
3623500260,923046.06
4219400520,1305419.9
518500460,4324396.0
2500600297,263331.44
7283900010,351118.47
9225900055,327227.16
4036800925,403201.1
7967900150,356219.16
1782000130,351288.94
3163600015,174468.92
254000075,373186.38
1424059022,1018754.3
2768200090,641669.94
4319200505,464575.94
1592000780,663855.8
1687910100,404120.78
5200100115,597099.6
3751600176,201021.31
5608010650,895907.06
2051200506,256686.11
2781280310,328893.12
1023059190,285184.2
2787310130,287860.38
4358700100,412255.66
3121069036,486526.6
1959700225,563237.2
3205500230,356101.97
7974200937,555117.75
6819100111,866118.1
6146600175,170320.89
1525069095,766441.4
1231000510,312435.6
4122700040,719145.1
2426039314,328953.38
2013200390,262892.06
1854900330,630881.94
1923300135,557545.06
582000135,493515.75
587800130,307587.6
7840800135,207499.78
6116500366,331894.03
6392002635,626759.6
5361700020,336531.16
106000395,423770.72
7199330390,340463.03
2484700155,555655.3
4038300070,485774.12
9407101850,332873.5
293610040,715141.44
7202360760,684025.5
5608010750,1209475.5
7236500025,341457.38
9144300120,336607.56
1454100267,425468.66
1377800135,438232.06
7967700570,234193.64
1562100220,574000.56
2923039243,510459.88
868002080,769052.3
7137960460,296933.5
1023089096,329901.22
3262300818,1372993.2
8563050110,642644.3
7137300245,548046.94
4365200630,340250.1
4100500070,1462890.8
3821400200,251394.1
5379803386,260318.14
4237901075,468090.2
8118600155,267338.3
8946780080,953287.2
1428000970,387245.44
7011201004,680763.1
2799800180,356343.16
522059130,263788.4
4315701163,438825.53
3649100387,437228.94
2125410210,472155.3
3224900130,218828.7
6798100661,309591.47
3626039325,1192664.4
8730000270,423492.75
6065301040,867033.0
1665400165,224753.6
2203500140,353517.8
4058800875,406347.94
5076700025,372171.3
7853420110,666013.1
7818700480,247753.52
8658303080,360931.7
3187600100,578841.94
4077800518,363192.66
2470100110,6149448.5
3451000206,290930.47
1843200350,219457.98
7904700126,384697.5
9430000070,273513.44
6003500749,567444.2
7701990700,750869.06
1310820150,333269.94
3975400190,588732.25
4100000050,669495.94
7202270700,525470.1
7370600020,740574.25
126059225,474879.72
106000015,340158.28
4458800060,875828.9
8944290090,261880.89
8682250330,603698.6
9834200390,564367.94
3275880100,666323.2
7227501190,254152.33
1796100010,535422.4
3831200210,288192.47
2521039066,287338.7
7701800050,450288.44
3904960910,594353.3
5647900670,277281.5
7234600796,585048.8
3021059244,225406.14
7787400030,2326215.8
2051200436,587751.6
8820901415,410104.8
3523069047,810951.44
9194101388,453027.47
7277100610,346182.25
9471200370,2262177.5
2767800140,684006.56
3629870110,451365.88
9136102057,595377.9
8648900060,499567.5
3678900110,415885.06
2767600150,460317.0
1972201511,549524.9
6055000430,485757.44
6624030050,424072.72
2215450150,331273.28
2767603824,424892.47
3585900460,684676.2
2922069134,434435.4
9267200062,368564.34
7228500425,583158.8
1089000190,823123.7
3359500960,427436.7
5152100160,331348.47
7230300060,338594.72
2423059067,533271.9
8016250060,265028.28
2524059267,957610.75
1438000440,445044.1
3326069026,580757.3
9353300600,297356.3
8691410060,637274.8
6332940070,562896.75
1310980110,302181.62
7428000120,214143.12
3626079040,616304.56
2722049077,328824.78
984220290,286567.78
5347200160,259803.52
4154303655,541016.6
2953000250,269554.6
9523102447,643193.7
5104511840,366071.94
3448740250,399049.75
4219400290,980575.1
5152100060,475656.12
3279000460,218214.34
1102001274,853894.56
1251200155,1289023.1
2025700740,272260.62
3820350050,450401.8
1245000438,580997.75
7853230200,467847.88
3832200070,274924.6
2926049400,422910.78
1246700251,976012.9
6372000155,560698.5
7950300670,386102.62
7518504130,564559.6
9286100200,435774.88
3992700585,449754.53
7234600786,990185.7
5476800069,390028.12
1126059201,1535301.4
9527000090,481291.94
402000115,315616.34
8818400450,1132973.8
2475900840,298405.4
1437500015,204570.53
2848700095,353971.22
1529300135,349611.84
2597520090,665714.06
7812801125,209471.73
3343903647,453759.5
1951600250,182454.5
9542840590,270048.1
8081010040,1278454.1
3262301355,1068411.4
1861400068,457362.44
3295900490,436403.28
4345000440,246109.08
4219400465,935814.94
3797700030,262128.77
3204300860,729144.8
1930301555,484070.44
8807300130,311081.9
4391600035,265684.97
5021900140,1584076.4
2946000590,258219.42
686400210,517999.28
3365900462,249135.33
8682262170,431417.3
7312400325,350879.47
3760100100,435703.8
3579000410,531963.44
1773100755,434754.97
7129300175,361912.3
6303400965,225269.03
1328320440,301542.53
3686900025,227647.9
1221039066,340235.2
7950304095,327794.03
3585900785,1037321.9
9455200329,560400.2
629410130,674423.25
1994200375,532717.8
6669200370,968306.7
7262200150,220296.75
7504010750,621755.25
5253300173,322548.66
3395040200,315622.97
322069109,415856.5
4054510270,1297879.9
1710400005,599320.56
8644300170,717052.25
2450000290,858732.4
6102400166,1000224.3
1934800087,450638.56
3333000775,237540.03
5393600509,292097.53
621069039,365686.03
3343903611,746063.1
2954400020,1096617.1
7972000010,224008.48
7214810510,508976.75
5561300540,520369.97
2634500070,412381.88
6822100310,579513.56
9201000100,688028.2
1072100085,342110.9
6190701146,441379.47
3277800845,289663.6
112900020,373333.03
1324059048,625217.0
7979900126,393554.9
7199330370,352655.78
6381500720,475111.2
8078550190,282338.4
7853440140,664886.7
6300000396,357213.53
3374500250,368019.22
3343901188,316220.4
6979900010,794446.75
7199340320,486301.16
1112000125,317680.38
9269200150,345289.7
5104510210,297172.03
925059219,549921.75
100600320,179605.06
1789900080,249790.75
2123049142,326239.38
2459900040,573049.94
3902300450,536938.0
7250000065,270008.72
7823700005,264931.75
3750605247,218766.31
2771601730,529940.0
3298600440,348746.38
9141100005,648170.3
8682262190,454065.12
9407111250,228607.78
1336800010,1590471.9
2255500060,691271.25
7950302345,380831.1
8658303585,295061.66
9184700600,1230569.4
8068000440,337257.6
1310000130,292451.53
7853221330,714412.06
1222029077,245799.92
8562891100,350050.25
2517000260,378457.8
2225300149,367680.0
8651410330,184187.05
2413910050,505209.03
9407100720,289456.47
2112700920,302249.06
3761700251,896329.25
1036400100,667487.06
3585300365,550573.0
8562750060,799365.4
2719100042,505767.28
952007055,361612.84
925049318,596511.1
7203220260,811044.25
9320990140,284123.28
8567450140,573291.0
5379800810,208544.28
7784000100,528882.3
3992700475,383492.38
7905380280,394989.38
943100683,364051.28
8029770470,558696.3
2818600060,1030679.5
1226039124,434316.94
726049184,319504.6
795001930,243325.1
339350150,661940.3
1332700270,320916.66
7548300170,525280.7
6141100330,440432.56
647100096,617957.75
6744700423,587069.3
2895800750,301358.25
4046600220,400138.53
8809200070,359206.84
293700110,787974.94
4178500440,251574.45
4358700164,329715.94
9197100263,250870.8
2426039313,328905.06
9468200163,549817.4
475000190,444038.06
7504180170,393186.16
4036800170,429926.0
2561330040,422916.03
4123400340,517980.5
524069115,719829.2
4047200850,368681.75
8651440230,252970.33
3905030140,494016.3
510000641,643725.7
8663370020,440486.3
2883200760,574045.44
1980200384,991451.9
9468200140,518731.4
1796370150,295868.97
9238900085,490183.03
9191201325,577848.0
2538400060,911694.7
3758900037,949704.7
2472920800,393474.6
321030150,349971.12
2571910100,263194.38
1423910670,284729.0
1118500030,774340.8
1939000010,648258.1
1776460190,522360.8
7504400290,672923.75
3448700070,382825.12
7518501025,527131.44
923059252,652207.56
1431700210,280198.4
8635760480,569712.94
9175600025,2830952.0
7922720250,479514.3
8944360390,467944.25
8948500065,239696.64
8669160310,265211.06
6117502745,484281.0
1789800020,339442.12
226039186,360169.38
6457000080,266408.84
9557300080,602440.8
8562790480,685162.1
6430500008,445116.25
1604590230,756923.5
9542850290,705555.75
7831800395,280802.97
3317500030,884714.0
624101110,708656.44
3654200039,429380.62
7856000150,811178.06
4338800685,299008.78
3211230300,374410.88
3904910650,541086.8
3598600088,280827.34
3796000400,353207.44
7972601280,472426.47
1450300050,269594.44
7504050090,832453.2
9202650130,487282.56
2419600075,419075.75
1224049005,709458.44
7129303240,546928.5
1922059135,201378.97
7852020250,600026.3
4139910180,1851037.2
4222300040,250782.77
1024069027,980406.8
8944600620,495455.34
5040800060,801798.6
1036400200,662151.2
7899800915,231422.14
3325069025,428923.47
9408300310,592953.75
1773100604,379023.44
5451100490,785558.1
9536602080,195255.77
9828702055,358598.28
3362401758,436708.03
476000333,373909.2
4364700730,276016.7
5559200020,243730.83
7522600110,228385.08
104510440,231214.78
8820901275,608148.06
3298700125,267283.78
323089172,433750.25
5364200477,588757.5
2222900082,435546.75
6641800020,517064.47
9358001422,385334.56
3438501150,250189.14
2206500430,446822.6
9272201318,494377.3
585000095,515430.44
7708210050,569498.9
9407000840,273755.1
4027701265,512368.34
8644210050,722067.2
8656800020,418345.0
3329520170,220538.9
5104520720,312416.53
3806000005,176769.61
2330000015,719063.5
1447600410,263786.38
8641500252,368920.22
6084600420,275249.9
441000115,366412.5
2597490030,611063.6
650000030,545825.94
3585210200,360811.25
5416501030,377493.56
5406500170,610137.75
2916200065,393625.1
3330501975,549646.0
1774220070,542902.1
8731730710,223481.02
7861500150,440564.47
1402630190,362201.66
9117000230,262643.75
7133300380,657805.2
4232400470,708416.56
1773100972,374578.38
9413400165,232189.03
7658600025,511485.16
6909700040,908946.1
1402900380,288740.47
6625910100,483085.34
3204900010,649865.0
5162100820,308759.97
5560000480,175334.78
1704900303,513944.62
8084900170,1182220.0
2887700091,733821.5
4331400190,276361.72
3762900130,330330.62
52000067,438564.44
5430300120,731289.7
8956000460,561811.8
8856950310,248619.33
3364900156,309522.66
9310300211,313993.62
6448000020,1062221.1
123039570,305433.84
7600065,578063.56
3123039171,530964.94
8964800445,1171373.1
7857000732,340855.5
7525410090,536268.6
9541600350,905870.6
3186600515,765878.0
4123820450,330497.0
2505500030,832230.1
1541700240,337591.94
6629300120,394563.56
7399800150,448571.4
9517200180,377435.62
1313300340,532114.1
7967650010,366151.9
8807810090,346604.78
8815400670,707043.06
2310030500,287996.84
2241700075,309041.9
2287400030,297432.03
2827100075,343008.0
1310700390,301015.56
5498100010,461600.66
723000114,1318700.8
6431000987,401309.06
3356407665,211288.89
7852110050,538002.6
8677900123,434981.8
1917300260,199686.47
3396800280,591858.9
8691420050,803841.3
9368700006,312151.16
339600290,366306.97
1592000250,578131.9
1471701780,297920.88
8928100205,597507.5
5029450100,213597.52
5493110080,1649798.0
7883603750,316104.94
1732800175,772395.94
1518000290,377182.66
8604900017,585057.75
5379805160,282872.3
1254200835,585670.2
3179100482,416586.88
3313600266,193580.2
976000879,519653.38
8819900220,735779.44
2130701535,357511.75
1176001124,511975.62
7893805650,253248.66
3885806840,637622.5
3625600190,1057242.6
8562790150,752716.7
7348200115,225283.64
955000453,412938.75
6817810310,357563.56
4040400340,547220.2
1644500050,837498.5
8029500100,327708.4
5244801230,583647.3
1115100119,412212.8
9542400010,899455.6
423059387,624281.0
4023500990,349132.72
7899800857,341444.38
2976800796,237508.1
1074100020,344030.8
446000010,522433.56
7942601200,477104.47
3575305495,887205.6
8691310040,731789.94
6117500430,648537.0
3924500130,533835.2
2028701075,517029.97
4330600360,239892.17
1324079082,447667.97
9268200484,761394.1
9828701605,561373.75
7518506715,1023777.94
5315100277,1244112.4
3942900115,443450.25
1561930020,420537.88
9510970090,610596.44
6163900821,384638.8
9510300220,552497.56
3869900146,225459.67
9262800208,713738.56
2522029039,586819.06
6865200095,599223.44
3782760040,598792.7
4237901250,575005.4
2891000610,218132.16
2749600095,510005.88
5422810010,330293.78
3629980350,611081.1
2459500070,278004.1
5113400364,526088.4
7533800885,799137.5
629410190,682224.1
8651431100,184971.8
7960100050,462538.38
1842200040,341146.53
425200205,237923.86
9477201470,350234.22
7905200365,550789.9
6381500635,349859.0
6052400175,331423.38
1236300268,368281.16
6072800265,1477625.9
3423049311,244960.75
3755100540,365200.88
7852150120,395659.72
4180300050,360577.34
7625701935,225690.72
7132300550,534796.75
3025059093,2609550.0
8161000220,498136.47
7852011020,550379.25
2599200160,316025.66
5536500020,615869.75
2095600150,285412.2
8910500226,481836.16
1681400010,916286.56
1424069110,617926.56
5127001620,284454.3
7940710070,411864.25
2413300980,292073.3
7853400250,587332.5
9542801310,276271.6
1890000169,423204.9
2720000120,297324.84
9424400105,458785.28
7888780090,273712.03
3501100280,344799.4
3905100220,480895.06
723000150,889532.1
8691310980,653397.3
2297400250,480702.5
2892600056,240450.6
5273200080,486232.06
5145100460,439619.28
5561401260,634311.6
7732650040,809077.4
7504101280,927088.4
8581400345,234646.34
7129302800,508879.22
9551201560,561819.9
1546600020,564600.5
2648000071,248878.61
3339900640,238439.94
7853301240,455263.16
943100262,269661.3
7202430150,746627.5
3558000120,310766.12
3890600150,398025.84
7452500315,269203.16
7173700591,558047.2
438000015,671770.9
928000020,420616.47
3830700010,386735.75
3845100640,336864.78
6675500112,314412.56
1773100920,406294.47
9485940330,395127.66
5561000600,510088.1
1786830090,570222.8
2011000020,246436.23
8024200681,392011.25
5452301810,1896692.5
5515600075,273468.84
357000135,1354769.4
2541100010,542532.56
1090000036,758307.1
3459100300,465113.7
2450000295,859104.25
162500015,426142.34
2592210290,774577.9
5101405265,432905.16
1122069019,669484.44
7501000220,763978.44
1310900140,306885.56
3298700941,249341.64
1972200382,404894.62
5100402764,417687.22
2623069069,690655.8
6372000280,469928.97
4305600240,466537.06
2767602094,509196.22
2500600289,198095.84
